case,bytes,category,profile,mode,engine,strict_all_six,strict_configurable_five,ns,round_min_ns,round_max_ns,speed_relative_to_v2
vite-docs-api-plugin,31890,reference,gfm,fresh,md4c,no,yes,163153.0,162744.138671875,166514.306640625,0.42312264327607246
vite-docs-api-plugin,31890,reference,gfm,fresh,pulldown-cmark,no,yes,105983.98828125,105935.29166666667,107037.68619791666,0.6513599812381664
vite-docs-api-plugin,31890,reference,gfm,fresh,bun,no,yes,216944.3203125,216237.15885416666,217452.4375,0.31820943050724076
typescript-handbook-the-handbook,5337,technical-docs,gfm,fresh,v2,no,yes,5174.496061466942,5172.734116735537,5881.468309859155,1.0
typescript-handbook-the-handbook,5337,technical-docs,gfm,fresh,ox-content,no,yes,8112.147801895685,8105.057762096774,8200.609477124184,0.6378700422911108
typescript-handbook-the-handbook,5337,technical-docs,gfm,fresh,v1,no,yes,7720.041859567901,7646.153010670731,7741.50993441358,0.6702678762102675
typescript-handbook-the-handbook,5337,technical-docs,gfm,fresh,md4c,no,yes,15946.84375,15892.79825949367,16000.964794303798,0.3244840259670157
typescript-handbook-the-handbook,5337,technical-docs,gfm,fresh,pulldown-cmark,no,yes,10599.884466021578,10595.475900423728,10831.952316810344,0.48816532652351347
typescript-handbook-the-handbook,5337,technical-docs,gfm,fresh,bun,no,yes,31952.8765625,31827.321875,31993.46171875,0.1619414781434654
typescript-handbook-compiler-options,54026,reference,gfm,fresh,v2,no,yes,21617.09375,21596.3677262931,21830.431573275862,1.0
typescript-handbook-compiler-options,54026,reference,gfm,fresh,ox-content,no,yes,34300.27956081081,34293.50633445946,34458.80405405405,0.6302308327159594
typescript-handbook-compiler-options,54026,reference,gfm,fresh,v1,no,yes,79662.4345703125,79646.55078125,79704.2353515625,0.2713586882775983
typescript-handbook-compiler-options,54026,reference,gfm,fresh,md4c,no,yes,126396.5859375,125706.8859375,126533.37812499999,0.17102593072165034
typescript-handbook-compiler-options,54026,reference,gfm,fresh,pulldown-cmark,no,yes,57846.45099431818,57605.579545454544,58766.16193181818,0.3736978393388954
typescript-handbook-compiler-options,54026,reference,gfm,fresh,bun,no,yes,145769.99131944444,145698.99826388888,145975.07638888888,0.14829591162304248
wiki-rainbow-first-paragraph,859,encyclopedia,commonmark,fresh,v2,no,yes,1171.7507506392249,1171.6657235910302,1193.9917397210634,1.0
wiki-rainbow-first-paragraph,859,encyclopedia,commonmark,fresh,ox-content,no,yes,2008.6758537690384,1997.736072284345,2013.303903422418,0.5833448679340549
wiki-rainbow-first-paragraph,859,encyclopedia,commonmark,fresh,v1,no,yes,3030.990579600484,2993.4746934808613,3151.1251574307307,0.3865900338079156
wiki-rainbow-first-paragraph,859,encyclopedia,commonmark,fresh,md4c,no,yes,5299.005273423532,5282.1509757383965,5321.375066489361,0.22112654926312064
wiki-rainbow-first-paragraph,859,encyclopedia,commonmark,fresh,pulldown-cmark,no,yes,3102.7862004950493,3092.576471659635,3124.814836444046,0.37764469574225645
wiki-rainbow-first-paragraph,859,encyclopedia,commonmark,fresh,bun,no,yes,6146.167585784314,6145.892463235294,6196.747911509901,0.1906473805480684
wiki-rainbow-article-body,48422,encyclopedia,commonmark,fresh,v2,no,no,36043.91383928571,35935.40446428572,36071.073214285716,1.0
wiki-rainbow-article-body,48422,encyclopedia,commonmark,fresh,ox-content,no,no,63470.46796875,63275.986718750006,64071.46328125,0.567884797336489
wiki-rainbow-article-body,48422,encyclopedia,commonmark,fresh,v1,no,no,95402.28683035714,94667.50669642858,96614.86538461538,0.37780974688141844
wiki-rainbow-article-body,48422,encyclopedia,commonmark,fresh,md4c,no,no,163441.93359375,161850.46484375,163906.53125,0.22053039294601215
wiki-rainbow-article-body,48422,encyclopedia,commonmark,fresh,pulldown-cmark,no,no,110925.2734375,109702.85416666666,111423.5234375,0.32493869721758567
wiki-rainbow-article-body,48422,encyclopedia,commonmark,fresh,bun,no,no,344343.8046875,344053.078125,344564.55859375,0.10467420452648016
wiki-tea-first-paragraph,1126,encyclopedia,commonmark,fresh,v2,no,yes,2076.9725394518273,2064.587613448845,2123.1036184210525,1.0
wiki-tea-first-paragraph,1126,encyclopedia,commonmark,fresh,ox-content,no,yes,3543.7844882344234,3542.2024167847026,3544.106497875354,0.5860888398680847
wiki-tea-first-paragraph,1126,encyclopedia,commonmark,fresh,v1,no,yes,7471.5175630881095,7435.731971153846,7479.215958150663,0.2779853653443569
wiki-tea-first-paragraph,1126,encyclopedia,commonmark,fresh,md4c,no,yes,8496.678809868543,8479.04761402027,8549.937712585033,0.24444522217781248
wiki-tea-first-paragraph,1126,encyclopedia,commonmark,fresh,pulldown-cmark,no,yes,5339.284590095926,5279.697916666667,5357.180137087937,0.3889982832727244
wiki-tea-first-paragraph,1126,encyclopedia,commonmark,fresh,bun,no,yes,9116.016904355762,9108.113239609043,9200.763593045565,0.22783772356317378
