case,bytes,category,profile,mode,engine,strict_all_six,strict_configurable_five,ns,round_min_ns,round_max_ns,speed_relative_to_v2
wiki-rainbow-first-paragraph,859,encyclopedia,commonmark,fresh,pulldown-cmark,no,yes,2376.587557370167,2363.21356488747,2385.362251283624,0.28547994292572704
wiki-rainbow-first-paragraph,859,encyclopedia,commonmark,fresh,bun,no,yes,4432.973010331303,4430.948706668358,4446.549222042919,0.15305035213497098
wiki-rainbow-article-body,48422,encyclopedia,commonmark,fresh,v2,no,no,24073.16338783563,24053.419096970247,24156.412560096156,1.0
wiki-rainbow-article-body,48422,encyclopedia,commonmark,fresh,ox-content,no,no,43454.83135775862,43193.02262931035,43781.54148706897,0.5539812866754458
wiki-rainbow-article-body,48422,encyclopedia,commonmark,fresh,v1,no,no,65234.97923519737,64698.177343749994,65253.353125,0.36902232008141755
wiki-rainbow-article-body,48422,encyclopedia,commonmark,fresh,md4c,no,no,112819.77083333333,112103.78645833333,112988.66015625,0.21337716971078138
wiki-rainbow-article-body,48422,encyclopedia,commonmark,fresh,pulldown-cmark,no,no,92816.73102678571,92691.68526785714,93288.31919642857,0.25936232747615756
wiki-rainbow-article-body,48422,encyclopedia,commonmark,fresh,bun,no,no,250904.425,250556.121875,252068.75,0.09594555133029492
wiki-tea-first-paragraph,1126,encyclopedia,commonmark,fresh,v2,no,yes,1202.3536682073095,1192.0618835196292,1203.0288684657726,1.0
wiki-tea-first-paragraph,1126,encyclopedia,commonmark,fresh,ox-content,no,yes,2510.318762273543,2483.9642237103176,2515.0092243975905,0.4789645387975999
wiki-tea-first-paragraph,1126,encyclopedia,commonmark,fresh,v1,no,yes,5412.619694578949,5381.728905556274,5434.770943028891,0.22213895231019762
wiki-tea-first-paragraph,1126,encyclopedia,commonmark,fresh,md4c,no,yes,6106.653353658537,6071.684086771845,6130.420048347083,0.19689240547557385
wiki-tea-first-paragraph,1126,encyclopedia,commonmark,fresh,pulldown-cmark,no,yes,4129.791511963696,4108.062243852459,4146.10068294702,0.29114149339601797
wiki-tea-first-paragraph,1126,encyclopedia,commonmark,fresh,bun,no,yes,7092.203056786081,7039.131931748635,7096.354166666666,0.16953176024153077
wiki-tea-article-body,58814,encyclopedia,commonmark,fresh,v2,no,no,40169.47412109375,38581.01249425551,40448.44170551915,1.0
wiki-tea-article-body,58814,encyclopedia,commonmark,fresh,ox-content,no,no,78552.6123046875,78387.00390625,80404.98828125,0.5113703152899054
wiki-tea-article-body,58814,encyclopedia,commonmark,fresh,v1,no,no,146567.56423611112,146454.13888888888,148508.02951388888,0.27406796538136674
wiki-tea-article-body,58814,encyclopedia,commonmark,fresh,md4c,no,no,181524.74107142858,181246.93080357142,181840.2142857143,0.2212892517240246
wiki-tea-article-body,58814,encyclopedia,commonmark,fresh,pulldown-cmark,no,no,149064.23611111112,149013.09375,149563.875,0.2694776102508706
wiki-tea-article-body,58814,encyclopedia,commonmark,fresh,bun,no,no,340675.9453125,340479.00390625,340981.609375,0.11791109608354218
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,v2,no,yes,949.5638050493546,943.3438723500306,953.8041088752541,1.0
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,ox-content,no,yes,1941.8370848680727,1938.1719883990927,1956.781880899519,0.48900281720279715
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,v1,no,yes,3456.0942691527653,3448.8277376033056,3468.354968355648,0.2747505510843988
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,md4c,no,yes,5123.655410463365,5112.319260204082,5187.350690425668,0.1853293652633598
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,pulldown-cmark,no,yes,3490.0203690807803,3477.8717881944444,3527.638186158171,0.27207973152874626
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,bun,no,yes,6431.069711538461,6409.415497448979,6527.798931177604,0.14765254423314236
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,v2,no,no,83671.1375,82138.27884114583,84168.5634765625,1.0
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,ox-content,no,no,162368.244140625,161228.759765625,162767.251953125,0.5153171295461786
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,v1,no,no,247671.546875,247184.0286458333,250610.74010416667,0.33783104500990124
