case,bytes,category,profile,mode,engine,strict_all_six,strict_configurable_five,ns,round_min_ns,round_max_ns,speed_relative_to_v2
wiki-tea-first-paragraph,1126,encyclopedia,commonmark,fresh,bun,no,yes,7054.248507724718,7034.044417134832,7063.210831369422,0.1702142246165593
wiki-tea-article-body,58814,encyclopedia,commonmark,fresh,v2,no,no,42148.371875,39038.86152047822,42314.36666666667,1.0
wiki-tea-article-body,58814,encyclopedia,commonmark,fresh,ox-content,no,no,74641.23713235295,74103.36213235295,75941.78860294117,0.564679438528906
wiki-tea-article-body,58814,encyclopedia,commonmark,fresh,v1,no,no,145166.8125,144076.24305555556,148146.26736111112,0.29034440550935153
wiki-tea-article-body,58814,encyclopedia,commonmark,fresh,md4c,no,no,175991.455078125,175378.173828125,178667.57421875,0.2394910131079362
wiki-tea-article-body,58814,encyclopedia,commonmark,fresh,pulldown-cmark,no,no,148362.34201388888,147645.2552083333,150742.11631944444,0.28409076928061905
wiki-tea-article-body,58814,encyclopedia,commonmark,fresh,bun,no,no,334894.3671875,334401.0390625,342048.015625,0.12585572050365973
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,v2,no,yes,942.6415167776057,941.8670613408187,945.5656718409449,1.0
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,ox-content,no,yes,1940.8128564131036,1931.033609862467,1940.9675687773847,0.4856941840954931
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,v1,no,yes,3411.825527929155,3407.514405482726,3412.6859247275206,0.2762865536532146
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,md4c,no,yes,5036.583835341366,5036.195848160788,5044.76701108871,0.1871589052411189
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,pulldown-cmark,no,yes,3441.9900401445148,3429.507320205479,3460.465552352275,0.2738652656699809
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,bun,no,yes,6425.2203525641025,6415.351121794872,6426.896474358974,0.1467096013915581
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,v2,no,no,89452.08675595239,88693.83645833333,89856.53794642858,1.0
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,ox-content,no,no,158633.7890625,157999.267578125,160381.671875,0.5638905007854867
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,v1,no,no,243717.01302083334,242634.7682291667,245316.84375,0.3670325909841422
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,md4c,no,no,340944.9921875,339543.6171875,342618.1640625,0.26236515803334903
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,pulldown-cmark,no,no,283163.15,283110.41875,284206.640625,0.31590299357791574
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,bun,no,no,644731.1171875,644138.3515625,645292.640625,0.13874324407695376
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,v2,no,yes,1673.8446912650602,1667.9149375000002,1684.4531664923834,1.0
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,ox-content,no,yes,3630.9140851449274,3624.3368261497862,3632.076055753918,0.46099815418745965
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,v1,no,yes,9871.727972556288,9834.616111935593,9986.140832341269,0.16955944247232102
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,md4c,no,yes,9159.467153284671,9103.45901268116,9170.335196167882,0.1827447670539223
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,pulldown-cmark,no,yes,6749.079469086022,6732.292422715054,6770.914273648648,0.24801081376090783
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,bun,no,yes,13648.593070652174,13627.490998641304,13722.834158877806,0.12263862528543233
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,v2,no,no,46427.32599619709,45267.904017857145,50579.296875,1.0
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,ox-content,no,no,89859.14174107142,89517.925,91947.12611607142,0.5166678102710702
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,v1,no,no,145921.078125,145121.60069444444,149337.74652777778,0.31816737234100045
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,md4c,no,no,209403.96875,209003.5807291667,211360.4609375,0.2217117768747976
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,pulldown-cmark,no,no,177371.6640625,177346.35546875,180392.76339285713,0.2617516514917378
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,bun,no,no,394634.9296875,390903.32421875,398599.28515625,0.11764626621612423
comment-question,160,comments,gfm,reuse,v2,yes,yes,60.45237408167763,60.37429392226436,61.140952220741866,1.0
comment-question,160,comments,gfm,reuse,ox-content,yes,yes,65.99387773000424,65.90088811047123,66.37786781016807,0.9160300343162415
comment-question,160,comments,gfm,reuse,v1,yes,yes,99.45440329089904,98.96226799215651,99.87080721480964,0.6078400963792174
comment-question,160,comments,gfm,reuse,md4c,yes,yes,826.7556245830809,820.3736486099458,836.4459608859518,0.07312000340144376
comment-question,160,comments,gfm,reuse,pulldown-cmark,yes,yes,222.04341506139252,220.55665075232076,222.49272318277661,0.27225474831110497
comment-question,160,comments,gfm,reuse,bun,yes,yes,642.9178743573265,642.4566819758479,645.6915039908326,0.09402814339561959
comment-links,278,comments,gfm,reuse,v2,yes,yes,236.21905486614395,235.6208060759243,238.7744000314953,1.0
comment-links,278,comments,gfm,reuse,ox-content,yes,yes,315.83090172350603,313.33765171931145,322.1909600732814,0.7479288871895815
comment-links,278,comments,gfm,reuse,v1,yes,yes,420.91961318375235,420.43349360483273,427.097788430534,0.5611975481005267
comment-links,278,comments,gfm,reuse,md4c,yes,yes,1318.123045573784,1314.341773282657,1341.4804352199571,0.17920865253009582
comment-links,278,comments,gfm,reuse,pulldown-cmark,yes,yes,560.2796957022315,560.0003806146174,575.6332159510279,0.42160916534745513
comment-links,278,comments,gfm,reuse,bun,yes,yes,1353.9623199581692,1348.5964771496797,1399.3995064616477,0.1744650138221291
comment-quote,290,comments,gfm,reuse,v2,yes,yes,148.28388853919125,148.27510573729015,148.40506512287342,1.0
comment-quote,290,comments,gfm,reuse,ox-content,yes,yes,157.9195525113442,157.0546283293768,158.10880366172987,0.9389837178555787
comment-quote,290,comments,gfm,reuse,v1,yes,yes,194.05336803399564,193.04627852038428,194.5171596779744,0.7641397314640467
comment-quote,290,comments,gfm,reuse,md4c,yes,yes,1048.3566245808884,1041.277785353404,1050.4373259109123,0.1414441279449845
