case,profile,category,mode,baseline_ns_per_document,candidate_ns_per_document,baseline_over_candidate_median,baseline_over_candidate_min,baseline_over_candidate_max,pairs,round_medians
mixed--control--wiki-rainbow-first-paragraph,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-92d3aa20c19f6e36ddf6454cd4eea55f84dfaec2d4e7ab1ef73254252b27b2c8.json,mixed-docs-control,fresh,1876.780387154862,1876.5881227490997,1.0045728025317588,0.9892358568953086,1.014969942468507,9,"[1.0045728025317588, 0.9964828741412542, 1.0116068808548417]"
mixed--control--wiki-rainbow-first-paragraph,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-92d3aa20c19f6e36ddf6454cd4eea55f84dfaec2d4e7ab1ef73254252b27b2c8.json,mixed-docs-control,reuse,1505.3286212704525,1503.8912259615386,1.002597399644747,0.9939363504643363,1.0105702253762092,9,"[1.0063486630821572, 1.002597399644747, 1.0004434015816939]"
mixed--control--wiki-rainbow-first-paragraph,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-92d3aa20c19f6e36ddf6454cd4eea55f84dfaec2d4e7ab1ef73254252b27b2c8.json,mixed-docs-control,parse,1034.7949503311258,1032.247626321004,1.0034718012773691,0.9921435627758842,1.017780174692926,9,"[1.0034718012773691, 1.0063855031595106, 1.0031446808069946]"
mixed--control--wiki-rainbow-first-paragraph,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-92d3aa20c19f6e36ddf6454cd4eea55f84dfaec2d4e7ab1ef73254252b27b2c8.json,mixed-docs-control,render,469.5313251201923,466.04253653444675,1.0068098464626885,0.9988413439540843,1.0103604778161566,9,"[1.0076826751922618, 1.0078249254531324, 1.0029267467936245]"
mixed--deflists--wiki-tea-lead,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-32091b4ab7e57b3d2d7c6a1c30555da0833951bc37fd6b40279af705ee9e38c4.json,mixed-docs-definition-lists,fresh,18033.98886494253,17141.332540760868,1.0596396315333858,1.0414190941529384,1.06898413234981,9,"[1.0596396315333858, 1.0631957410669637, 1.0479227948430516]"
mixed--deflists--wiki-tea-lead,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-32091b4ab7e57b3d2d7c6a1c30555da0833951bc37fd6b40279af705ee9e38c4.json,mixed-docs-definition-lists,reuse,17758.807233146068,16631.208881578947,1.066243182508173,1.059013980401315,1.0838001057104083,9,"[1.0675527486053675, 1.066243182508173, 1.0647302332007083]"
mixed--deflists--wiki-tea-lead,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-32091b4ab7e57b3d2d7c6a1c30555da0833951bc37fd6b40279af705ee9e38c4.json,mixed-docs-definition-lists,parse,13191.417279411764,12083.263221153846,1.083360227655303,1.0784590050591076,1.1029880262056437,9,"[1.083360227655303, 1.0807039991997387, 1.0976536979439568]"
mixed--deflists--wiki-tea-lead,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-32091b4ab7e57b3d2d7c6a1c30555da0833951bc37fd6b40279af705ee9e38c4.json,mixed-docs-definition-lists,render,4495.582646848137,4459.041844729345,1.0082755105887085,1.004724336112345,1.016880419362249,9,"[1.0111924544153326, 1.0062198862510563, 1.0076125664062456]"
mixed--control--wiki-tea-lead,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-92d3aa20c19f6e36ddf6454cd4eea55f84dfaec2d4e7ab1ef73254252b27b2c8.json,mixed-docs-control,fresh,15065.4296875,15019.047619047618,1.0033665758176413,0.9977944967126589,1.0047655614659934,9,"[1.0033665758176413, 1.0032554724249234, 1.0035646765606234]"
mixed--control--wiki-tea-lead,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-92d3aa20c19f6e36ddf6454cd4eea55f84dfaec2d4e7ab1ef73254252b27b2c8.json,mixed-docs-control,reuse,14593.858506944445,14605.627044392524,0.999199720036358,0.9893606435843129,1.009615640911986,9,"[0.999199720036358, 0.9962119510575256, 1.0082087206542933]"
mixed--control--wiki-tea-lead,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-92d3aa20c19f6e36ddf6454cd4eea55f84dfaec2d4e7ab1ef73254252b27b2c8.json,mixed-docs-control,parse,9915.183148734177,9886.096305031446,1.000518054389045,0.9906247992776819,1.0100062881125675,9,"[1.0029421970821717, 1.00018154341868, 1.0039902549590216]"
mixed--control--wiki-tea-lead,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-92d3aa20c19f6e36ddf6454cd4eea55f84dfaec2d4e7ab1ef73254252b27b2c8.json,mixed-docs-control,render,4516.0190021613835,4485.374820916905,1.0096566703888699,0.9928573750584937,1.0320150315495604,9,"[1.0052523502378767, 1.0098057125415725, 1.0096566703888699]"
mixed--deflists--wiki-tea-plain-prose,/private/tmp/ferromark-v2-feature-final-confirm.feature-scan-replay/configs/runtime-32091b4ab7e57b3d2d7c6a1c30555da0833951bc37fd6b40279af705ee9e38c4.json,mixed-docs-definition-lists,fresh,37327.318452380954,20283.954326923078,1.8417850057369514,1.8009927694998278,1.8582488666146257,9,"[1.8429764514049856, 1.8417850057369514, 1.8108600311977827]"
