case,bytes,category,profile,mode,engine,strict_all_six,strict_configurable_five,ns,round_min_ns,round_max_ns,speed_relative_to_v2
comment-inline-code,285,comments,gfm,reuse,md4c,yes,yes,1365.2273425349053,1351.8018074324325,1379.7342284360016,0.16458836655938827
comment-inline-code,285,comments,gfm,reuse,pulldown-cmark,yes,yes,692.8076995438568,690.0763137660934,700.4879524832646,0.32433320016214734
comment-inline-code,285,comments,gfm,reuse,bun,yes,yes,1391.5820869428355,1384.564523563754,1413.6321967575077,0.1614712781936413
comment-reproduction,298,comments,gfm,reuse,v2,yes,yes,256.83397705399955,254.83452694223297,257.18916847562656,1.0
comment-reproduction,298,comments,gfm,reuse,ox-content,yes,yes,240.07771282159777,239.29936075041388,240.41624212726254,1.069795167720768
comment-reproduction,298,comments,gfm,reuse,v1,yes,yes,362.03444038508763,361.9035605177372,364.4622600165331,0.7094186309479595
comment-reproduction,298,comments,gfm,reuse,md4c,yes,yes,1494.241748805257,1476.1007612536478,1497.9143151197604,0.17188247969872006
comment-reproduction,298,comments,gfm,reuse,pulldown-cmark,yes,yes,590.1722656253481,589.4053805037142,593.6528071300055,0.4351847621674624
comment-reproduction,298,comments,gfm,reuse,bun,yes,yes,1389.1100805064261,1388.316431925967,1399.5393246644294,0.18489101811165742
comment-table,310,comments,gfm,reuse,v2,yes,yes,995.6614500398089,980.3773938866327,995.769913543915,1.0
comment-table,310,comments,gfm,reuse,ox-content,yes,yes,923.0208707273162,906.9707069118517,924.3834594928894,1.078698739775249
comment-table,310,comments,gfm,reuse,v1,yes,yes,851.0978519543138,836.5275418441656,853.3280595662638,1.1698554376016157
comment-table,310,comments,gfm,reuse,md4c,yes,yes,2334.4489001037455,2291.1303890696545,2343.920833011867,0.4265081364580568
comment-table,310,comments,gfm,reuse,pulldown-cmark,yes,yes,1241.2480807863062,1212.6413053547262,1246.5082402736857,0.8021454094890338
comment-table,310,comments,gfm,reuse,bun,yes,yes,2193.919259311534,2155.9710710081335,2199.4179193306773,0.45382775405884984
comment-review-long,957,comments,gfm,reuse,v2,yes,yes,707.7636283747484,707.6277436186558,711.1969793913763,1.0
comment-review-long,957,comments,gfm,reuse,ox-content,yes,yes,667.1910074479445,664.4498447049991,667.5316673344017,1.0608111027784939
comment-review-long,957,comments,gfm,reuse,v1,yes,yes,816.7620854771412,816.2600217048896,819.8702682726228,0.8665480939425372
comment-review-long,957,comments,gfm,reuse,md4c,yes,yes,2328.801472299814,2320.720376501618,2340.3100672932196,0.30391754591077036
comment-review-long,957,comments,gfm,reuse,pulldown-cmark,yes,yes,1847.393494413744,1845.4208294356945,1854.3028844780065,0.38311471298070776
comment-review-long,957,comments,gfm,reuse,bun,yes,yes,4456.922319839858,4456.55165702847,4458.507117437723,0.15880097914746225
comment-incident,1124,comments,gfm,reuse,v2,no,yes,1216.03398307367,1200.2747228360379,1222.4647024682308,1.0
comment-incident,1124,comments,gfm,reuse,ox-content,no,yes,1232.1999384236453,1216.4954969172952,1232.3179649014778,0.9868804121426459
comment-incident,1124,comments,gfm,reuse,v1,no,yes,1317.2152630885698,1301.845341538109,1332.9504139092842,0.9231854634164709
comment-incident,1124,comments,gfm,reuse,md4c,no,yes,2926.735690036196,2915.765926904477,2956.1783757464373,0.41549156188361885
comment-incident,1124,comments,gfm,reuse,pulldown-cmark,no,yes,2384.495489367503,2338.727154802707,2396.1216382950374,0.5099753757119616
comment-incident,1124,comments,gfm,reuse,bun,no,yes,5392.109308228966,5325.410039893617,5416.232968831635,0.22552101850343895
guard-angle-link,41,syntax-guard,commonmark,reuse,v2,no,no,209.97868224656435,207.00833629468696,210.33238548259465,1.0
guard-angle-link,41,syntax-guard,commonmark,reuse,ox-content,no,no,190.396573970791,187.47573813104117,192.77597756718552,1.1028490579813557
guard-angle-link,41,syntax-guard,commonmark,reuse,v1,no,no,301.0152152470726,297.5035351760913,305.9711727499176,0.697568334126281
guard-angle-link,41,syntax-guard,commonmark,reuse,md4c,no,no,1158.5753386811134,1146.3906822868928,1179.943244761012,0.18123869483153132
guard-angle-link,41,syntax-guard,commonmark,reuse,pulldown-cmark,no,no,325.9805532920469,323.7935744962105,333.3267555872149,0.6441448120938792
guard-angle-link,41,syntax-guard,commonmark,reuse,bun,no,no,464.0950783081375,458.7270301271395,471.71010136274924,0.4524475523680264
legacy-contributing,9323,technical-docs,gfm,reuse,v2,no,yes,10605.103632183807,10531.933823529413,10610.820577330509,1.0
legacy-contributing,9323,technical-docs,gfm,reuse,ox-content,no,yes,10991.690652412282,10920.969157608695,11010.119791666668,0.9648291575469663
legacy-contributing,9323,technical-docs,gfm,reuse,v1,no,yes,15726.790625,15610.821566358025,15779.595030656645,0.6743336186675918
legacy-contributing,9323,technical-docs,gfm,reuse,md4c,no,yes,23071.499158249157,22797.11193181818,23102.82897727273,0.4596625281886799
legacy-contributing,9323,technical-docs,gfm,reuse,pulldown-cmark,no,yes,24138.283653846156,23807.438974056604,24540.59102799774,0.43934787511265355
legacy-contributing,9323,technical-docs,gfm,reuse,bun,no,yes,46466.80499751984,46237.234375,46719.42534722222,0.22822967132665684
legacy-node-ferromark-readme,9075,readme,gfm,reuse,v2,no,yes,10450.124739583334,10276.559298155738,10506.185026041667,1.0
legacy-node-ferromark-readme,9075,readme,gfm,reuse,ox-content,no,yes,10931.61793478261,10734.363782051281,10995.508562166286,0.9559540776057273
legacy-node-ferromark-readme,9075,readme,gfm,reuse,v1,no,yes,16278.445663711289,15987.078322784811,16284.200689935065,0.6419608453698541
legacy-node-ferromark-readme,9075,readme,gfm,reuse,md4c,no,yes,25207.981874999998,24549.670649509804,25228.763124999998,0.4145561826965307
legacy-node-ferromark-readme,9075,readme,gfm,reuse,pulldown-cmark,no,yes,24109.512920673078,23664.62544221698,24214.756009615383,0.43344404235652195
legacy-node-ferromark-readme,9075,readme,gfm,reuse,bun,no,yes,46180.31117724867,45360.979352678565,46433.883101851854,0.22628961289311803
legacy-docs-migration-0-2,1985,technical-docs,gfm,reuse,v2,no,yes,1890.8384157854985,1862.7104504315698,1897.650109066768,1.0
legacy-docs-migration-0-2,1985,technical-docs,gfm,reuse,ox-content,no,yes,2343.416455798162,2309.309674815498,2352.3285655545114,0.8068725518706334
legacy-docs-migration-0-2,1985,technical-docs,gfm,reuse,v1,no,yes,3911.9681901495624,3834.7668403022817,3918.8562917870786,0.4833470835848509
legacy-docs-migration-0-2,1985,technical-docs,gfm,reuse,md4c,no,yes,5628.3006968221025,5530.070195545495,5674.211114253394,0.33595191828558824
legacy-docs-migration-0-2,1985,technical-docs,gfm,reuse,pulldown-cmark,no,yes,5044.666917670683,4960.4559923173665,5055.761214717742,0.3748192787837361
legacy-docs-migration-0-2,1985,technical-docs,gfm,reuse,bun,no,yes,8810.634462258691,8682.345581896552,8926.73319639691,0.21460865547028538
legacy-docs-migration-0-3,2379,technical-docs,gfm,reuse,v2,no,yes,2666.9600415239534,2660.3424787262275,2672.908511400757,1.0
legacy-docs-migration-0-3,2379,technical-docs,gfm,reuse,ox-content,no,yes,2953.0753878894575,2950.121365409961,2953.504274764151,0.9031127523737249
legacy-docs-migration-0-3,2379,technical-docs,gfm,reuse,v1,no,yes,4119.592465049342,4112.181967213115,4122.023180509868,0.6473844352688927
legacy-docs-migration-0-3,2379,technical-docs,gfm,reuse,md4c,no,yes,6587.41454343483,6586.668912751447,6589.658717105263,0.4048568712260423
legacy-docs-migration-0-3,2379,technical-docs,gfm,reuse,pulldown-cmark,no,yes,5691.5829436188815,5679.345800339366,5693.720383522727,0.46857966719329214
legacy-docs-migration-0-3,2379,technical-docs,gfm,reuse,bun,no,yes,10635.184984110168,10633.417045737788,10685.574417372882,0.2507676213915046
legacy-docs-migration-0-4,7045,technical-docs,gfm,reuse,v2,no,yes,6953.179253472223,6931.652548054788,6974.508159722222,1.0
