case,bytes,category,profile,mode,engine,strict_all_six,strict_configurable_five,ns,round_min_ns,round_max_ns,speed_relative_to_v2
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,ox-content,no,yes,6281.45192839196,6244.103389303483,6363.4078362944165,0.5989960798233658
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,v1,no,yes,12088.928485576922,12073.028695913461,12224.820331834191,0.31124057729307875
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,md4c,no,yes,13354.958111702126,13137.630132949562,13543.838956214937,0.2817354460594528
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,pulldown-cmark,no,yes,11063.775346656186,10951.872418478262,11185.060267857143,0.3400796710720332
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,bun,no,yes,21488.48596398305,21362.4311440678,21668.696390086207,0.17509679774611195
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,v2,no,no,87475.79479166667,87462.65104166666,87970.64583333334,1.0
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,ox-content,no,no,155703.38194444444,155462.59895833334,156691.4140625,0.5618104995489331
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,v1,no,no,223601.22395833334,222945.3541666667,223951.9765625,0.3912133987601393
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,md4c,no,no,298227.5375,297782.209375,299388.05625,0.2933189722349724
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,pulldown-cmark,no,no,263589.50312500005,262156.25,267101.903125,0.3318637265695049
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,bun,no,no,538257.84375,537821.1875,539235.9583333333,0.16251652587583248
comment-question,160,comments,gfm,reuse,v2,yes,yes,138.92233835025945,136.27674150903135,143.1073246568084,1.0
comment-question,160,comments,gfm,reuse,ox-content,yes,yes,162.9019477000526,162.71190479712993,163.4407060515527,0.852797282731412
comment-question,160,comments,gfm,reuse,v1,yes,yes,190.13786670682663,189.53133253841477,190.31853985833285,0.7306400390221253
comment-question,160,comments,gfm,reuse,md4c,yes,yes,1329.8040892723902,1327.5688279662606,1330.573720079787,0.10446827429014117
comment-question,160,comments,gfm,reuse,pulldown-cmark,yes,yes,392.80415268113563,392.24327406273676,393.2092712078692,0.3536682018304212
comment-question,160,comments,gfm,reuse,bun,yes,yes,931.2682679595741,923.5652526979816,934.1864614451083,0.14917542359157243
comment-links,278,comments,gfm,reuse,v2,yes,yes,521.6054068823945,520.8033394446852,532.9341340122081,1.0
comment-links,278,comments,gfm,reuse,ox-content,yes,yes,731.086807154119,726.0342682467613,743.4839848394768,0.7134657632693895
comment-links,278,comments,gfm,reuse,v1,yes,yes,990.0737331749801,985.7142409648916,993.9222848767886,0.5268349107795276
comment-links,278,comments,gfm,reuse,md4c,yes,yes,2116.6866804145516,2114.688360676823,2119.9167413131754,0.246425421253295
comment-links,278,comments,gfm,reuse,pulldown-cmark,yes,yes,1168.573494618941,1157.791941550926,1175.1524109090644,0.4463608059606763
comment-links,278,comments,gfm,reuse,bun,yes,yes,2438.5144675925926,2401.7570177543184,2496.731601373722,0.2139029371424423
comment-quote,290,comments,gfm,reuse,v2,yes,yes,294.74721340960775,290.05297277525983,299.88348637701677,1.0
comment-quote,290,comments,gfm,reuse,ox-content,yes,yes,376.38750881214446,376.29680199534323,376.85120009469324,0.7830950988246438
comment-quote,290,comments,gfm,reuse,v1,yes,yes,437.9209105429576,433.6681868873518,439.6902246256561,0.6730603776014361
comment-quote,290,comments,gfm,reuse,md4c,yes,yes,1679.9544195002977,1677.404745808743,1684.1527384733754,0.1754495300517024
comment-quote,290,comments,gfm,reuse,pulldown-cmark,yes,yes,760.5141138229927,755.3666485655476,763.2550598964118,0.3875631077087535
comment-quote,290,comments,gfm,reuse,bun,yes,yes,1778.2596521262872,1776.4852849786932,1799.78714028777,0.16575038018614147
comment-inline-code,285,comments,gfm,reuse,v2,yes,yes,303.57273444812233,302.0277356520485,306.09459277883855,1.0
comment-inline-code,285,comments,gfm,reuse,ox-content,yes,yes,376.2346200009527,374.1319321189733,387.1008804209529,0.8068708149381725
comment-inline-code,285,comments,gfm,reuse,v1,yes,yes,875.3175582230269,871.9968401324966,888.0547354964181,0.3468144007809031
comment-inline-code,285,comments,gfm,reuse,md4c,yes,yes,1727.6986321999268,1720.6171337689134,1734.1675840846046,0.17570930993999498
comment-inline-code,285,comments,gfm,reuse,pulldown-cmark,yes,yes,988.6666344773726,980.1580998760114,1002.2138072928271,0.30705267464456965
comment-inline-code,285,comments,gfm,reuse,bun,yes,yes,1681.8953620891764,1667.55363498424,1683.719023384926,0.1804944239046106
comment-table,310,comments,gfm,reuse,v2,yes,yes,1424.5994592402478,1418.8515478209351,1451.7979795976594,1.0
comment-table,310,comments,gfm,reuse,ox-content,yes,yes,1754.9229799451382,1749.9100305944057,1772.9491814713801,0.8117732091494883
comment-table,310,comments,gfm,reuse,v1,yes,yes,1477.1067243116888,1463.091355994152,1502.094795392616,0.9644526260647086
comment-table,310,comments,gfm,reuse,md4c,yes,yes,3171.4134098101267,3170.204390822785,3204.802208341531,0.44920017517537675
comment-table,310,comments,gfm,reuse,pulldown-cmark,yes,yes,1747.85734549581,1743.272038641741,1758.662535161744,0.8150547657172419
comment-table,310,comments,gfm,reuse,bun,yes,yes,2785.899359688196,2759.5839629312904,2788.414838014633,0.5113607045014333
comment-incident,1124,comments,gfm,reuse,v2,no,yes,1846.2447157878364,1844.8878825589973,1873.6268287521038,1.0
comment-incident,1124,comments,gfm,reuse,ox-content,no,yes,2664.837849175475,2631.8089276730425,2672.7345787457252,0.6928169067994442
comment-incident,1124,comments,gfm,reuse,v1,no,yes,2481.053375594256,2462.078678641732,2487.9381523359843,0.7441374433734737
comment-incident,1124,comments,gfm,reuse,md4c,no,yes,4112.617369499569,4088.3301164215686,4138.04146039604,0.4489220731984826
comment-incident,1124,comments,gfm,reuse,pulldown-cmark,no,yes,3394.037178184282,3379.401875523603,3395.853270790375,0.5439671455736756
comment-incident,1124,comments,gfm,reuse,bun,no,yes,6520.06117725537,6462.982522551547,6609.110819583681,0.28316371052288436
legacy-contributing,9323,technical-docs,gfm,reuse,v2,no,yes,14039.722602606118,13973.664409722223,14139.622191011236,1.0
legacy-contributing,9323,technical-docs,gfm,reuse,ox-content,no,yes,18312.5174365942,18119.849220367498,18332.154664855072,0.7666735418119146
legacy-contributing,9323,technical-docs,gfm,reuse,v1,no,yes,26544.40149878103,26217.574544270832,27213.641781336722,0.5289146415017437
legacy-contributing,9323,technical-docs,gfm,reuse,md4c,no,yes,34424.21875,33947.41005067567,34539.41131756757,0.4078443349598491
