case,bytes,category,profile,mode,engine,strict_all_six,strict_configurable_five,ns,round_min_ns,round_max_ns,speed_relative_to_v2
comment-quote,290,comments,gfm,reuse,v2,yes,yes,178.00925358836008,177.83071586224764,178.33100993534893,1.0
comment-quote,290,comments,gfm,reuse,ox-content,yes,yes,185.74104383279,185.06887550559733,186.1739119264444,0.9583732809675047
comment-quote,290,comments,gfm,reuse,v1,yes,yes,235.10132349814154,234.96408285741188,235.75727494928333,0.7571597256013203
comment-quote,290,comments,gfm,reuse,md4c,yes,yes,1273.276041013808,1272.0885504308758,1275.4429922676259,0.13980413347495765
comment-quote,290,comments,gfm,reuse,pulldown-cmark,yes,yes,475.9095587389844,472.9967902641028,476.04421190825195,0.37404008875138056
comment-quote,290,comments,gfm,reuse,bun,yes,yes,1421.3593572443183,1405.4775280898875,1425.3697974634288,0.1252387390149372
comment-inline-code,285,comments,gfm,reuse,v2,yes,yes,193.21286466383307,191.6758917169451,193.45354923365372,1.0
comment-inline-code,285,comments,gfm,reuse,ox-content,yes,yes,196.02224249590523,195.02954735481995,196.06283564947398,0.9856680660505613
comment-inline-code,285,comments,gfm,reuse,v1,yes,yes,436.4211984505026,433.32250866551124,436.9788391957666,0.44272108080411365
comment-inline-code,285,comments,gfm,reuse,md4c,yes,yes,1338.555827907253,1327.2802404041201,1342.6687416517036,0.1443442706203066
comment-inline-code,285,comments,gfm,reuse,pulldown-cmark,yes,yes,599.1611250906888,594.3430537184922,600.357596490555,0.32247229763878366
comment-inline-code,285,comments,gfm,reuse,bun,yes,yes,1366.551400273224,1354.1726131189423,1367.1861458970359,0.14138719160157656
comment-table,310,comments,gfm,reuse,v2,yes,yes,955.2484845168897,953.9468617715047,955.6665627993277,1.0
comment-table,310,comments,gfm,reuse,ox-content,yes,yes,901.1566857195598,900.5292471377177,903.1838515842888,1.0600248543394408
comment-table,310,comments,gfm,reuse,v1,yes,yes,836.5627040841739,835.7461907019253,837.8992257926325,1.1418731433439253
comment-table,310,comments,gfm,reuse,md4c,yes,yes,2284.099423416462,2283.5761576186133,2289.2297165671393,0.4182166830058861
comment-table,310,comments,gfm,reuse,pulldown-cmark,yes,yes,1124.3224538967208,1122.2267304979027,1124.329349582456,0.8496214597566313
comment-table,310,comments,gfm,reuse,bun,yes,yes,2144.739430298233,2143.7096532534247,2152.5805520685212,0.44539139394852234
comment-incident,1124,comments,gfm,reuse,v2,no,yes,1032.2350301102206,1024.382863048114,1036.8097994866994,1.0
comment-incident,1124,comments,gfm,reuse,ox-content,no,yes,1194.171601319635,1186.947210909484,1201.0842757808466,0.8643942202021347
comment-incident,1124,comments,gfm,reuse,v1,no,yes,1300.3653456706743,1293.1727637021718,1305.733887801989,0.7938038594667691
comment-incident,1124,comments,gfm,reuse,md4c,no,yes,2880.5280967775043,2874.834822840873,2891.0444920237787,0.35834923160964804
comment-incident,1124,comments,gfm,reuse,pulldown-cmark,no,yes,2051.334118852459,2049.1941712809557,2073.5801352903663,0.5032018044372338
comment-incident,1124,comments,gfm,reuse,bun,no,yes,5314.986858208618,5298.463634971929,5320.979543641133,0.1942121509700456
legacy-contributing,9323,technical-docs,gfm,reuse,v2,no,yes,8974.223325892857,8974.088504464286,8983.148948965827,1.0
legacy-contributing,9323,technical-docs,gfm,reuse,ox-content,no,yes,10638.473252118643,10622.324152542373,10686.37357398957,0.8435630859066782
legacy-contributing,9323,technical-docs,gfm,reuse,v1,no,yes,15344.782012195123,15278.473715747135,15370.434641768294,0.5848387626986605
legacy-contributing,9323,technical-docs,gfm,reuse,md4c,no,yes,22782.55198863636,22741.44242086039,22896.74488636364,0.3939077294926873
