case,bytes,category,profile,mode,engine,strict_all_six,strict_configurable_five,ns,round_min_ns,round_max_ns,speed_relative_to_v2
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,v2,no,no,61382.068452380954,60073.59821428571,62239.924107142855,1.0
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,ox-content,no,no,108523.92708333334,108519.63932291666,111335.44921875,0.5656086183210721
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,v1,no,no,163722.16796875,162213.380859375,166001.3828125,0.37491604963414044
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,md4c,no,no,210673.1770833333,210519.53125,213470.3802083333,0.2913615738946246
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,pulldown-cmark,no,no,195874.5357142857,195556.0825892857,198381.23214285716,0.3133744170907264
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,bun,no,no,443884.5520833334,441706.375,448593.1041666666,0.1382838581885528
comment-question,160,comments,gfm,reuse,v2,yes,yes,72.6224226133208,71.72210759770674,73.1374516273365,1.0
comment-question,160,comments,gfm,reuse,ox-content,yes,yes,77.46221840373838,76.36293333842394,78.2229524009025,0.9375205630544656
comment-question,160,comments,gfm,reuse,v1,yes,yes,103.6282795086851,102.56473562587652,104.40121449801524,0.7007973398538794
comment-question,160,comments,gfm,reuse,md4c,yes,yes,830.7357180601772,820.6607824045152,834.8572354087016,0.08741940551550974
comment-question,160,comments,gfm,reuse,pulldown-cmark,yes,yes,259.0418619131998,256.1689240029506,259.078182124303,0.28035014139010184
comment-question,160,comments,gfm,reuse,bun,yes,yes,802.342843817391,795.9106560311903,809.6041161985745,0.09051295611711005
comment-links,278,comments,gfm,reuse,v2,yes,yes,290.69438742339196,289.3006486129357,291.72912612527625,1.0
comment-links,278,comments,gfm,reuse,ox-content,yes,yes,374.9076155117308,373.92974016596366,375.10427512949093,0.7753760537155484
comment-links,278,comments,gfm,reuse,v1,yes,yes,498.3942147220137,493.92045341656546,500.53304996242485,0.5832619617896865
comment-links,278,comments,gfm,reuse,md4c,yes,yes,1323.912214565342,1321.4877237126086,1325.4375926415312,0.21957225277117848
comment-links,278,comments,gfm,reuse,pulldown-cmark,yes,yes,661.8436424695606,658.9108247536767,670.0335687859053,0.4392191278573195
comment-links,278,comments,gfm,reuse,bun,yes,yes,1663.8597527100392,1654.7386826976913,1667.0714186640034,0.17471087148416123
comment-quote,290,comments,gfm,reuse,v2,yes,yes,176.62441789571903,176.17256198593338,178.99089829582613,1.0
comment-quote,290,comments,gfm,reuse,ox-content,yes,yes,185.79919657976274,185.07781592559581,186.88788984407645,0.9506199227287562
comment-quote,290,comments,gfm,reuse,v1,yes,yes,233.02335907475776,232.89285499665147,238.15320053795517,0.7579687229513115
comment-quote,290,comments,gfm,reuse,md4c,yes,yes,1047.915366400568,1045.5507323377306,1055.341648492024,0.16854836140288446
comment-quote,290,comments,gfm,reuse,pulldown-cmark,yes,yes,475.35808419438075,474.61768137462013,487.88214082359127,0.37156077443188024
comment-quote,290,comments,gfm,reuse,bun,yes,yes,1478.0460059353481,1475.2711527122642,1494.0360050798647,0.1194985928627751
comment-inline-code,285,comments,gfm,reuse,v2,yes,yes,186.0866721071551,186.0153184207611,187.54271218583838,1.0
comment-inline-code,285,comments,gfm,reuse,ox-content,yes,yes,194.73203614303318,193.8932954566804,194.83179483045518,0.9556037917175171
comment-inline-code,285,comments,gfm,reuse,v1,yes,yes,453.77358401268117,448.91305557881645,454.5211254041553,0.4100870536834835
comment-inline-code,285,comments,gfm,reuse,md4c,yes,yes,1113.784863970886,1108.5011988284705,1117.8180037395382,0.16707595706024908
comment-inline-code,285,comments,gfm,reuse,pulldown-cmark,yes,yes,603.0084043591993,601.713943256857,605.2300076587026,0.30859714518391224
comment-inline-code,285,comments,gfm,reuse,bun,yes,yes,1429.345982142857,1425.4029909750702,1443.559030194599,0.13019008303936067
comment-table,310,comments,gfm,reuse,v2,yes,yes,937.0849309807877,930.311995417047,942.8580885326289,1.0
comment-table,310,comments,gfm,reuse,ox-content,yes,yes,895.4877446377259,894.7184611726277,912.8010799248915,1.0464519884187697
comment-table,310,comments,gfm,reuse,v1,yes,yes,840.1075192301225,835.7616175142102,841.8264242195855,1.1154345241898747
comment-table,310,comments,gfm,reuse,md4c,yes,yes,2091.4118864844418,2069.836027935321,2107.8668395059362,0.44806330930631766
comment-table,310,comments,gfm,reuse,pulldown-cmark,yes,yes,1129.6263817230954,1122.4207324664462,1155.7104326772774,0.8295529797660964
comment-table,310,comments,gfm,reuse,bun,yes,yes,2223.9017834919214,2198.489198982271,2251.951973042472,0.4213697466033764
comment-incident,1124,comments,gfm,reuse,v2,no,yes,995.2347946647433,985.8953423064138,995.2717566489404,1.0
comment-incident,1124,comments,gfm,reuse,ox-content,no,yes,1181.2579500597767,1178.668396170895,1190.2146743390408,0.8425211399545545
comment-incident,1124,comments,gfm,reuse,v1,no,yes,1293.1729460221925,1285.2020780760988,1294.8536981798238,0.7696068787443252
