case,bytes,category,profile,mode,engine,strict_all_six,strict_configurable_five,ns,round_min_ns,round_max_ns,speed_relative_to_v2
typescript-handbook-compiler-options,54026,reference,gfm,fresh,ox-content,no,yes,25379.72625,25065.481875,25409.963596938775,0.8514288907184211
typescript-handbook-compiler-options,54026,reference,gfm,fresh,v1,no,yes,65724.01949013158,65083.30078125,66275.45888157896,0.3287843977804686
typescript-handbook-compiler-options,54026,reference,gfm,fresh,md4c,no,yes,100109.57572115384,99087.79086538462,100240.83533653847,0.2158537983215981
typescript-handbook-compiler-options,54026,reference,gfm,fresh,pulldown-cmark,no,yes,52196.804036458336,52055.39583333333,52408.33854166667,0.41399148025770416
typescript-handbook-compiler-options,54026,reference,gfm,fresh,bun,no,yes,147210.359375,145907.11805555556,147380.2083333333,0.1467901597382042
wiki-rainbow-first-paragraph,859,encyclopedia,commonmark,fresh,v2,no,yes,898.9906895232355,897.5939070351758,915.6047881588579,1.0
wiki-rainbow-first-paragraph,859,encyclopedia,commonmark,fresh,ox-content,no,yes,1601.5750040012804,1601.4675102670667,1641.8818077427823,0.5613166334871924
wiki-rainbow-first-paragraph,859,encyclopedia,commonmark,fresh,v1,no,yes,2140.8558741932297,2138.1799679487176,2177.5340849397817,0.41992116347487213
wiki-rainbow-first-paragraph,859,encyclopedia,commonmark,fresh,md4c,no,yes,3659.104473423141,3649.4605502915456,3714.4225704747773,0.24568598575219627
wiki-rainbow-first-paragraph,859,encyclopedia,commonmark,fresh,pulldown-cmark,no,yes,2763.460111050944,2753.7500142960016,2780.017450341833,0.325313430770437
wiki-rainbow-first-paragraph,859,encyclopedia,commonmark,fresh,bun,no,yes,5190.960516078838,5182.124806301654,5251.74346673816,0.17318388123713133
wiki-rainbow-article-body,48422,encyclopedia,commonmark,fresh,v2,no,no,32057.087439903844,31780.946949265162,32085.186848958336,1.0
wiki-rainbow-article-body,48422,encyclopedia,commonmark,fresh,ox-content,no,no,51735.938125,51136.145,52318.79361979167,0.6196289968193912
