name,group,feature,workload,document,target_bytes,byte_count,mode,off_ns,on_ns,on_over_off,ratio_min,ratio_max,pairs,round_ratios,html_equal,ast_equal,off_html_bytes,on_html_bytes
renderer.code_annotations-active-65536,feature,renderer.code_annotations,active,,65536,65572,reuse,158089.190625,668760.4166666666,4.219006887964428,4.146328713595881,4.2571610541410685,9,"[4.236045385576781, 4.208749135997223, 4.236279977580957]",False,True,79443,337948
renderer.heading_ids-plain-4096,feature,renderer.heading_ids,plain,,4096,4125,render,533.5727637418914,534.3215811965812,0.9991508248426085,0.9931833046854421,1.0041365810537937,9,"[1.003066663460054, 0.9991123216899249, 0.9962309514617416]",True,True,4275,4275
renderer.heading_ids-plain-4096,feature,renderer.heading_ids,plain,,4096,4125,fresh,2201.199383802817,2200.090453586498,0.9973323942947514,0.9538003699727724,1.079340203165534,9,"[0.9973323942947514, 1.0013576497108214, 0.9946349181406627]",True,True,4275,4275
renderer.heading_ids-plain-4096,feature,renderer.heading_ids,plain,,4096,4125,reuse,1740.0589504454342,1738.7302558398221,0.9995154428392193,0.9927743321965968,1.002891490411836,9,"[0.9984967945198583, 0.9995154428392193, 1.0019881762736955]",True,True,4275,4275
renderer.heading_ids-active-4096,feature,renderer.heading_ids,active,,4096,4161,render,4211.112483198925,12554.72925,2.9731436046300215,2.9635793994249298,3.009890205081575,9,"[2.981333151296624, 2.9731436046300215, 2.970582585311203]",False,True,5871,8127
renderer.heading_ids-active-4096,feature,renderer.heading_ids,active,,4096,4161,fresh,16377.346354166666,24655.2734375,1.5116291668811654,1.4972489734264827,1.5226223665152208,9,"[1.5145212933373378, 1.5109645016730016, 1.5116291668811654]",False,True,5871,8127
renderer.heading_ids-active-4096,feature,renderer.heading_ids,active,,4096,4161,reuse,15712.265625,24148.25721153846,1.5360142965928008,1.5215907788292462,1.5505917876597095,9,"[1.53191380889542, 1.5360142965928008, 1.5405294660092614]",False,True,5871,8127
renderer.heading_ids-plain-65536,feature,renderer.heading_ids,plain,,65536,65670,render,8404.926915322581,8445.599462365592,1.0057689935783927,0.9950206263447764,1.0165540533178017,9,"[1.0063249264653873, 1.0002463027479331, 1.0057689935783927]",True,True,68058,68058
renderer.heading_ids-plain-65536,feature,renderer.heading_ids,plain,,65536,65670,fresh,27844.02412280702,27814.23629385965,1.0016079940930347,0.9929794179863447,1.0051061373279593,9,"[1.0024600529391536, 1.0016079940930347, 1.0013600719827256]",True,True,68058,68058
renderer.heading_ids-plain-65536,feature,renderer.heading_ids,plain,,65536,65670,reuse,27302.464978448275,27293.03609913793,0.9982083885187771,0.9926621561245799,1.0068957654536703,9,"[0.9993120046556818, 0.9970744005111165, 0.9977716977224872]",True,True,68058,68058
renderer.heading_ids-active-65536,feature,renderer.heading_ids,active,,65536,65554,render,66297.95963541667,198425.29296875,3.0008655865026275,2.9705026727202113,3.0649843367467615,9,"[2.9878003329411267, 2.975362659134279, 3.016584067309306]",False,True,92494,129986
renderer.heading_ids-active-65536,feature,renderer.heading_ids,active,,65536,65554,fresh,250448.2857142857,385935.9375,1.5409485479227927,1.5187740137045969,1.581987367425651,9,"[1.532121795918844, 1.5420463494208325, 1.5409485479227927]",False,True,92494,129986
renderer.heading_ids-active-65536,feature,renderer.heading_ids,active,,65536,65554,reuse,250880.58035714287,384467.70625,1.537904037694344,1.5195332167179876,1.5487754303258863,9,"[1.5318586730715529, 1.538637615799555, 1.5461618467041636]",False,True,92494,129986
renderer.inline_toc-plain-4096,feature,renderer.inline_toc,plain,,4096,4125,render,536.9288904156647,537.0319587628866,1.0001966583051118,0.9820564711749878,1.0209919767563165,9,"[0.9855793279775682, 1.0010587560346085, 0.996803749708617]",True,True,4275,4275
renderer.inline_toc-plain-4096,feature,renderer.inline_toc,plain,,4096,4125,fresh,2159.665271063536,2168.8500780166437,1.0015062273464719,0.9928088206649369,1.0097814195804844,9,"[1.0015062273464719, 1.0093331740283034, 0.9976337610786652]",True,True,4275,4275
renderer.inline_toc-plain-4096,feature,renderer.inline_toc,plain,,4096,4125,reuse,1738.9272107897664,1747.3812849162011,1.0044667638477707,0.9948278581213021,1.0187796140100656,9,"[1.0037907188595665, 1.010780830312285, 1.0014761113562052]",True,True,4275,4275
renderer.inline_toc-active-4096,feature,renderer.inline_toc,active,,4096,4170,render,12393.270177165354,33888.18683510638,2.7373008664528897,2.660711138834714,2.7547190287211585,9,"[2.7373008664528897, 2.6805261502224895, 2.752729409251149]",False,True,8142,18889
renderer.inline_toc-active-4096,feature,renderer.inline_toc,active,,4096,4170,fresh,24978.11259920635,47437.775568181816,1.9044048254237718,1.8873179031993004,1.9299852898472813,9,"[1.907074948431472, 1.90625267233654, 1.9015969618061628]",False,True,8142,18889
renderer.inline_toc-active-4096,feature,renderer.inline_toc,active,,4096,4170,reuse,24432.29150390625,45752.34375,1.8758803068479453,1.8457895216035285,1.9184461758208535,9,"[1.8933423828587677, 1.8736817924348557, 1.8758803068479453]",False,True,8142,18889
renderer.inline_toc-plain-65536,feature,renderer.inline_toc,plain,,65536,65670,render,8425.928259408602,8437.170866935483,0.9998504520088034,0.9916167360087813,1.0130775338612217,9,"[1.0056071485296358, 0.9979096792576155, 0.9998504520088034]",True,True,68058,68058
renderer.inline_toc-plain-65536,feature,renderer.inline_toc,plain,,65536,65670,fresh,27976.86495535714,27916.643640350878,0.9988320474307517,0.9842038579750436,1.0112011204826785,9,"[1.007696736286229, 0.9988320474307517, 0.9954366816749435]",True,True,68058,68058
renderer.inline_toc-plain-65536,feature,renderer.inline_toc,plain,,65536,65670,reuse,27311.197737068964,27166.509698275862,1.000636966022873,0.9828869150300391,1.0071572889149445,9,"[1.0015067855221662, 0.9947022448379582, 1.000636966022873]",True,True,68058,68058
renderer.inline_toc-active-65536,feature,renderer.inline_toc,active,,65536,65563,render,196399.73828125,539261.28125,2.7472955928484475,2.7178894399864446,2.785880946634024,9,"[2.7574294711138325, 2.746853783004216, 2.754868770431206]",False,True,130001,300452
renderer.inline_toc-active-65536,feature,renderer.inline_toc,active,,65536,65563,fresh,384450.51875,731876.3020833334,1.9062852637243108,1.8774775394213883,1.9368409924840748,9,"[1.9066506842622262, 1.9180174733505315, 1.883572565550138]",False,True,130001,300452
renderer.inline_toc-active-65536,feature,renderer.inline_toc,active,,65536,65563,reuse,381905.73125,722174.0520833334,1.8929669336758088,1.878668468324591,1.9111070705571176,9,"[1.8925952391032623, 1.8906858602262704, 1.8997378013633017]",False,True,130001,300452
renderer.table_column_names-plain-4096,feature,renderer.table_column_names,plain,,4096,4125,render,534.4433032660738,533.8728540314315,0.9986917740853838,0.9907912307619529,1.0117855041662323,9,"[0.9967436210262433, 1.001644472124979, 0.9986917740853838]",True,True,4275,4275
renderer.table_column_names-plain-4096,feature,renderer.table_column_names,plain,,4096,4125,fresh,2222.7395981507825,2230.095399429387,1.0035542607713224,0.9910942981604225,1.0130854374407063,9,"[1.0011168859343875, 0.9980982062369685, 1.007752563962864]",True,True,4275,4275
renderer.table_column_names-plain-4096,feature,renderer.table_column_names,plain,,4096,4125,reuse,1818.6107194767442,1819.9138533178113,1.0019528437823517,0.7591108128010107,1.5284382960503713,9,"[1.000716554580434, 1.0019528437823517, 1.0891161481390252]",True,True,4275,4275
renderer.table_column_names-active-4096,feature,renderer.table_column_names,active,,4096,4108,render,6771.571699134199,24619.1611328125,3.641634637138668,3.5895375500214075,3.682182498733368,9,"[3.641634637138668, 3.6693940145482036, 3.6248077022629546]",False,True,16590,18881
renderer.table_column_names-active-4096,feature,renderer.table_column_names,active,,4096,4108,fresh,39511.653125,57471.864955357145,1.4579151520727907,1.4368457348221306,1.465193573215521,9,"[1.4605682764144996, 1.4380445934736297, 1.4592681155813574]",False,True,16590,18881
renderer.table_column_names-active-4096,feature,renderer.table_column_names,active,,4096,4108,reuse,38060.20610119047,56165.22544642857,1.4789757173958984,1.4615462705536577,1.5039330601615544,9,"[1.464665297563441, 1.4893402388103436, 1.4789757173958984]",False,True,16590,18881
